address	serial	pubkey	sku	denomination	batch	coin_batch_number	created_at	status	pubkey_2fa	txid
1CBdyhQC3gTww9vUP7i19wpnY23paGXCmK	L6454	04aeae8fc8018595d85c64d7724125e664e184352e03cc11ff6f81ea4b2b8c1e2455c4e72b0413c99f9b0ea23b956a6441e3b7b4fef8cd163b550cdf9a76f1d668	F0120	0.025	2018-4-30-1		2018-05-09 13:12:33	complete		caf63def49b737888beae4ee1fa209d994e8890dbb7f5f1f01671d43e7a3e841
16nf3o8N9L2oNXa13qWZg7cQ9626TX1WAy	L6455	0415e6dff6f840f2a37efcf260339f9feb81038bd5739f51094207d71e1d77b521f571bcddadc7b070fdc4ede6cf9ef7cbad4270120db9089892c1445ba532aa67	F0120	0	2018-4-30-1		2018-05-09 13:12:33	new		
1MQuLAGFPFnDKPbcSEHGM59kny1BUbN3xG	L6456	04e7d56c697d595f1b800e9be40e13f12451a861cce0459e2f8dc86d3f2fa536f56392b447e97361e3790034c282b6a71fbca94b2a3c78778529429035405224b3	F0120	0.01	2018-4-30-1		2018-05-09 13:12:33	complete		9119740fbe472bf0ace91d118672b4609e69658c50b196710a08e45f4007ed3a
1Kz8q4eURkNVTba4qUw7RHsL4H8FBArVcR	L6457	04decea9f728c01920f0e864413b2fa82f33ffc68509029303b562183f3cba391e73a7b8cfe9892e63ec7cc03450b7a49e8a001f7e6570b1c9bd32c05750ce8a63	F0120	0.05	2018-4-30-1		2018-05-09 13:12:33	complete		501fa05f8e4e394c98a39e17939d739b1f990010e67942d6da5ebda2bbc26ef0
1HwUW3smsP2WJLzhhfJ7VTrUFuUuShbfEQ	L6458	042c7617e5b5af0b522feb938ce11ae57e512356c6d93ec7b4e5811d5b68d477ff8af80e5f9fa54989cf5453df0f3d74b9374c424f879efcd8ddf0bfa0f57e3ca1	F0120	0.001	2018-4-30-1		2018-05-09 13:12:33	complete		a645381d96cd7894edb20fa8ca7d494478a7e2a4b4c7283bc491c4375707e960
1JaB9QUBMYW8doLQy4oCRNCRgaKihSJxb5	L6459	041aca8a7e63d437b545ee98320d211b0d1c6bae9250b0f8b879b53ae78adbe820dc7862e3ea3dcf27663d67711144ea3bed1b6feddf52f6f21f474ff3dbacb130	F0120	0.01	2018-4-30-1		2018-05-09 13:12:33	complete		bb73edaffc300b1ef5b1394fe85ec70e289f057ac9c28ba85a346ed18f52df82
1LX3SeWVT7XP9JbM2foL6MCJQ5XNwHS9YZ	L6460	042177e3dfcc72ec281486afd9159a8a29189d1c0c9944f2cb501475a2ae3c1bc7eb3283e3dc14bfd4643b41c8e3f2c31e34bfebaf0d1f27948e51df85b2358c88	F0120	0.01	2018-4-30-1		2018-05-09 13:12:33	complete		b3ee085cb6d2a78d6b6ae46c17d5ec9621f3453f75f89a70277c8ef2c6fb67ee
1Pz52qNQvhqDfdqS4iwg4MKxyA2YRub9hM	L6461	0438090e578c4f899f091ad7c6323f090a6de8221c9a54ae59439732c0933e6906d01b64d055dcff8ac651582c36d3872c97caf38ceca4a937e9180714d2f9907d	F0120	0	2018-4-30-1		2018-05-09 13:12:33	new		
1Fu3b8k4uXr7keDuwfikfg4Hp3mDMdQiNt	L6462	048dc1c5bc341b06f6307adba1d9475f12bc9acf7348051fcd46441888fc9a7576d6074e13264fe294068079f4e84cfdb61316dd974aba82fb44ef4edd8053ac11	F0120		2018-4-30-1		2018-05-09 13:12:33	failed		
16qNdDfkCvm2aiXkaKWtZtUZPbBjvqt7HM	L6463	047472c1db66e1e2def9a6027b200bac930e984840a895ed080e16c0b64eca02282cc469c9acecce414c198d494e908a622bd7ebcd8ab09a6a9c7c907ba08dc180	F0120		2018-4-30-1		2018-05-09 13:12:33	failed		
1HE6ELKuCCfqQCBMSG59pVpWpq3cWJm67L	L6464	0467a5c4daaa0c92db07ed83c5d3ec6b8a1267b78d20ab8809360ce40af796c29bad344aa2f8b65e68b5d27715f06ec9dba1783e8b7d142ca7902591ab3644111f	F0120	0.025	2018-4-30-1		2018-05-09 13:12:34	complete		caf63def49b737888beae4ee1fa209d994e8890dbb7f5f1f01671d43e7a3e841
1PxVcfL2NGwFXN8LaCbmUQo52xCEFpkNcx	L6465	049dbea3fe6948ade72215ec5bfad3679d73027c793d4c0f1bc596a3f7d0b9f53dd3d1b212b0bc7fd929f0d8b4a8a264d01b0d38781e99a978c6bc6c4b7f5ee487	F0120	0.001	2018-4-30-1		2018-05-09 13:12:34	complete		db3df8d1dbea417062e33924d4203a1bfb73c203ed2209cd2830b5bcee123cdc
12VUzxhn5ACJefrBKhFQgQpnZRckZ2DZEL	L6466	046ce06ac634c571830ed0c98b38071f8cf93c94e00730581ab947c5a9ed5b041f91a854e5ab8da3cc12a4ae4c779079bcf11635d3c11d00e05123a59afc35e0a8	F0120		2018-4-30-1		2018-05-09 13:12:34	failed		
1NySzRdhDo2PHJU5RbqeXhouJ1k4w2iWKA	L6467	04186cab22cbba91e94309a2bc37951e1b499480970dee32cddee3bafdb2cfa0f5341d151ec0f8b36e347d20799b8be36d432a4e09bbce0f75947c238ddce0719d	F0120		2018-4-30-1		2018-05-09 13:12:34	failed		
1AvvX7wBMfrWdX1yQNwQbaMyUgGCBjcsqb	L6468	0484335fe2c779f46fe68f5410a25f1cf857d9d5f1df37505dfe7b4c91b384d98a6321837dc2cb5b4b23c0ccfddb75dc5836df02b7e0ab841e2bf9fb57eeccf4f0	F0120	0.0001	2018-4-30-1		2018-05-09 13:12:34	complete		a8e10f335c4f85419cf40778cb9af0ef6e961d6acc7f0dd57ce75a16c948fb48
1BoR6bD4i7EQrRwFP6CAC2uu5wVQvjv4KT	L6469	044f6b5aae4dfe5f4a9b8780fd33fab6bc36692532fc7f205281b562a8798215795dd2a5ef991aec3d57dd08bf0f381f8ed3f58d20ede6dd63c6888b3002eb7954	F0120	0.001	2018-4-30-1		2018-05-09 13:12:34	complete		a645381d96cd7894edb20fa8ca7d494478a7e2a4b4c7283bc491c4375707e960
18gFRopXS2RD1DfnHEePjinijNqYVnjYR9	L6470	0402710dfc61265e1825b790069d8ed57fa66520991827e19e9f4ab02bc7329c64eb1187f43d867ba50f937b3e2d9129abce27a4ca963c68fc3fcdb82d908dcaf7	F0120	0.003	2018-4-30-1		2018-05-09 13:12:34	complete		defbd9198b3cda9e3c82780383892f36d03238150dc20f6b354e611cb4e96568
17hN6fBbS4quEmX1LcCsJ9h4q8ta3wS88M	L6471	0445c254b956b0a7eefc108c20ef9b07e4e34c68c7c67edb3c026792fbcff3f1ac18f9f1f9f42a2b0f087c64fc6ceb23500a3d21568bd687cede8c5576ac5daee7	F0120		2018-4-30-1		2018-05-09 13:12:34	failed		
13X4quSo4Bhzc41kdQDzgiy18vga857Azf	L6472	0404c90d720ffadfcbc2de8c5ffd6caf41518dfd726726a8d52aace2a3a87ad672b0a7acaa5bd0e7bb911979100a6067e57b1e8cb39dd4a35036ce6e64335b36e7	F0120	0	2018-4-30-1		2018-05-09 13:12:34	new		
1CAVdqQkfaBsXveTSrJvsPveEcBtzYevxj	L6473	0475e29bbfa230f52ad1c4818d0caec1c09d18204f1eafa8a40b1c8367f9b3d8d2c1b2ab635dc506288fb45357fc6fdf918e1522d77a3850284eb6f2072589c0b0	F0120		2018-4-30-1		2018-05-09 13:12:34	failed		
1ZGU2chGzgJXiG3PRarDroY4xxtvGrZY7	L6474	04daad87657d8cd213bda4507f3f3ce5d684621e3cbf1228e4fe9701d58db8d5ab3da0a6b849179a942c5c40d18f08f4c31ecbef4910c23ca06952338b6915f1cf	F0120	0.001	2018-4-30-1		2018-05-09 13:12:34	complete		2c24cd42f1dccfb37a6ddcc2b172a060c7e0464568d86852b50ed0cf2acae4cf
17mmqF455juKUHLjba6Xx3fGoNEEZEJCnF	L6475	04cff15817e4297e90bac35ef20e2cb7f8de1a3ad8a707f718aa47b3d789c3db451889fdbbbd31698652486337a236e819bad5c06f9828ba9906371839884a37b2	F0120	0.1	2018-4-30-1		2018-05-09 13:12:34	complete		f4040dfeb1ee4a39f86da1a747358d98c2bf8b52701c3752e2d314272f276a70
173G7q1CuSjTivQbrVA3gYtQboKv9TBycE	L6476	0427e58e9b36ee969310c40ebee8c815acf7fb2ae4b8961efcafbece0a22f386761b871c1548f8fe3e7c901d7e0e179d46df2b56e75b8c45c80daecdeabd0a7315	F0120	1.0	2018-4-30-1		2018-05-09 13:12:34	complete		4ea6034fa1af1cc6bbd9a7549263a3f869e11d486cff8cdd70302d4ba8e51a7e
1HC77ffJsGyer8nUaBTtorYgreVmLqiM1v	L6477	0497cdc22bde66bd2a7fe3b79d6b23e22795f67f826aa13ab68c1494313c8e3e4bf4ba55bf2648f891bdba7eaed416c6e50efe48fc380831d64d640846b61e4e58	F0120	0.001	2018-4-30-1		2018-05-09 13:12:34	complete		a645381d96cd7894edb20fa8ca7d494478a7e2a4b4c7283bc491c4375707e960
17R18BCRbLqRCjmXgZsh44uk9N86s5xXYD	L6478	048995fd39d8ebc3129d8d4673163cd73ee59998457ff6bc373de62d5805a38eb0025be15d94b3da77bd8b6870f81ed49a13162b44536f0cdb04049d215d28fc70	F0120	0.003	2018-4-30-1		2018-05-09 13:12:34	complete		defbd9198b3cda9e3c82780383892f36d03238150dc20f6b354e611cb4e96568
1Ano1zow1aua8M8TmpAjs1hXr7Trch8VCZ	L6479	04eda63d53d48d6877e739cfeb0f3844ed88d54900452f01c3734341b83505397cccbb51fdd801d929cd439298f1b5a0c3700a7f9d031852ddecd8121791152e05	F0120	0	2018-4-30-1		2018-05-09 13:12:34	new		
1YxHyPJFvbaGFs37bHKBVSijq1A55nntW	L6480	0497b73a64754ff90712e51e6135e04a7968aae044aed9fe36b7e2b48b41992e5282315213cd1e296b5fd5c100b6cf9dc86137982545675e0daf2d9930bec31bd6	F0120		2018-4-30-1		2018-05-09 13:12:34	sample		
1LN646xb6bYFWX1QD7rujgK7Qz7N8iKPbr	L6481	0483a5972787c4a66d39062b352f6aab55dd816ad24591e94debd83308a1f51aa8131decd12773023a980433db2632b4c54c5936ad8cf2ec02e8345f5457824115	F0120	0.003	2018-4-30-1		2018-05-09 13:12:34	complete		cae10c43b7d036ac47d4517044cc70f5ba76084cca301c6da3940eb0e2812014
1FbukkbKosHm3yiYaRUeafxYaRQpCTywhj	L6482	0433c598fd7b48d67a70291f75a07c9a6456c5236fbedc069d5c5b835e9c043ef1a7a8100bbda685d2e5a5a0c740a38bca0301f89ddd857d72da861ba54f902372	F0120	0.004	2018-4-30-1		2018-05-09 13:12:34	complete		f77f7133b1b8906ca1900c18f9f5eff48d7e17491af73669d078c86a617ddbfb
1DZ4z4ezs5sAkkuA27BKYXisU7W5SrVJNX	L6483	04303dab6d552f07b93d1ad7724e7fc9adc1e488b30d162bc713d0aad3b4ae51dcfc4e288932cb47ed7a6355b16ea21b73e181fa14711e5903ff6148e8ecdf4788	F0120	1.0	2018-4-30-1		2018-05-09 13:12:34	complete		2c24cd42f1dccfb37a6ddcc2b172a060c7e0464568d86852b50ed0cf2acae4cf
1bMzKyypeHBrCm661cxtnbebza8ML3ta2	L6484	0450b840991bb38a3f83ed16f8cd34f68035de3f3f624ae467d919d5693c56adc6565b62a6f23a4616ad822764f5a98da4f425fbacd58947adbd6bb661b3388750	F0120	0	2018-4-30-1		2018-05-09 13:12:34	new		
1KAGusGPGxpo8TunZdvMbALtzG8e6rpAWF	L6485	04f109f71bf75654d73a4f80635095436b001aa2a601d7df5fe0609bc9f924234dccabf326fa606185ebfd96a6675f7e9ad4e3037059fd75562a12b5d7be80e1d3	F0120	0.001	2018-4-30-1		2018-05-09 13:12:34	complete		a645381d96cd7894edb20fa8ca7d494478a7e2a4b4c7283bc491c4375707e960
12GbcSb7vHTxe2Z18jXf9RFWLGgXnnJ3B1	L6486	043d8057d4d2aa6e5287d0494c7b5741cfbd23489ece4698b3b4eeb64b5242504cbed687182edaa1df62a4ade4ca1b4e816ab4ee6fd7a8f236c9872208811ca9cd	F0120	0.01	2018-4-30-1		2018-05-09 13:12:34	complete		98f25f4aab9a33997704aeb84bfb7007ce0dd397c78019c8869884102a5425b5
18etnHXK52jhwVfMwc6Zi3rabeizCkM8ew	L6487	0468846dfa9810dd41cb2b8ddd6d095e013b187e9483171d73c93be7cdb3a185f6268eec2c22a0da37c5b9215a2155455c999625cdd7179ba3c91f0a348dc93139	F0120	0.001	2018-4-30-1		2018-05-09 13:12:34	complete		38745cc4357da60dcd737b6a491ba67447014f4f64fc15a9f8a6f5f8000379b4
1FDDQ6EdwEMMbtUXCh4iEEBmpFoTrTDjBa	L6488	04604fb7e597889305974763b5e00fe7f7ae6c0ba9ea47978115bbc0c47c77d36ba088445a8e51f6cfe7ca974090635511e35591874f89e957facd18395e7edb08	F0120	0.01	2018-4-30-1		2018-05-09 13:12:34	complete		98f25f4aab9a33997704aeb84bfb7007ce0dd397c78019c8869884102a5425b5
1BEifhGFUXHwvPQyDzSXna61TfcQLeakua	L6489	04bb689c38235e1b575e88e210b354c97180ea088916f6017526cc604cee04a454e8166799dedef0d8ddda874c159de36957632e610b1d13382b6c3cf1ad6ef36e	F0120	0.01	2018-4-30-1		2018-05-09 13:12:34	complete		98f25f4aab9a33997704aeb84bfb7007ce0dd397c78019c8869884102a5425b5
1FThKTASozckdBZFFsgtJNcRvrkHQkWXUB	L6490	04a38dd5be4b26720102f7e8715295d96a3eb8bb8a8210786c999a090444c9ebd86a6aa9ac4d8f7edfd8ffe9cdff8ee31563bfae103e6ea66aeeaa606aadd44792	F0120	0.001	2018-4-30-1		2018-05-09 13:12:34	complete		a645381d96cd7894edb20fa8ca7d494478a7e2a4b4c7283bc491c4375707e960
17yaovdvCo8pXcvUaTvgRQw1LMwpXFQS9H	L6491	04488234f9b556ab91880b0d5dd192c95cbf4601e09574cbdacd0d9da0a9c9772f88b86b9bacbb911926c87de08f660c089b41d9bf132e89cb5c30e8a136d99c85	F0120	0.005	2018-4-30-1		2018-05-09 13:12:34	complete		bb73edaffc300b1ef5b1394fe85ec70e289f057ac9c28ba85a346ed18f52df82
13mPBw9foRkHZNV5cav4f6DYV61P1aNNbd	L6492	04f4976434a3b87252a9f2dffb4ef9a601896eda766620da7fc0e1a687b36174c40d0f12285122e7fe32c3d26e4c45444d7d85f0af5d3e704bd666c1688e98a930	F0120	0.003	2018-4-30-1		2018-05-09 13:12:34	complete		6a0d01fa21f5aefcef42374b0ac74ad01b56852d18157d839b0fbe2478662364
1MYPh7eoVUoY8RmPLit1DkHgFEt92LAAhk	L6493	04c6a04dfe6dbc2a713013966bb5385c4a4531a89bc725cc587a84bd59596dd882408ce1f65fc9aec86eb65d6f6675882c1a7d5b6f628ddaad11cf8685cdeb48d6	F0120	1.0	2018-4-30-1		2018-05-09 13:12:34	complete		38960f306c5898bc768e522976122c0a9cb24ed063973e23074cb7ddbf355e09
17hvUPrbWMcrE1Z9VrVeY452ZN1xcZBGZC	L6494	042283489e8a23bfe81dd980b9088b7127aa1f7a984ba61aee76eba6ccc32b7fe75efd89f9b706a55171c81aa691924b6ed6df7edfe8d2ca1da6e7f9471fd587f7	F0120		2018-4-30-1		2018-05-09 13:12:34	failed		
1Kxw3cQdFhqeQgYcJT4LgBwiX1M2mTguW3	L6495	0413ee9291e7c505e43f6213b3bf6f91ca4f497ff940cae8529ac39c68add5203b6737c37d74d4b7f5ef6f1bc01b3d00c5b9d96d89c586dc1e87a75fb39c0cb0c2	F0120		2018-4-30-1		2018-05-09 13:12:34	failed		
1Bcp9FbowqRPnhoi34eh8BaqwAxR2ozJUz	L6496	04a18fef0f2b80608d0ed85a62309d237a69262c8f75c02292d584bbe03ec1b884b282c836a756752da77cf3bb82d41b5beb518dfc9db5092305011c680ce2aa21	F0120	0.01	2018-4-30-1		2018-05-09 13:12:34	complete		ca6e61f92dffe97979eaacdd2575baf2a19344b593be0d11f6679ab44de4b031
1DUFeK26W2yBV2jJvHAzcAVDuoN6dpJk2D	L6497	047271ac5396b6cf7bb23009408aa4508360df969355ceff9e18f22ab3e664fc872f1ade79a605b7f2fbc834f50fc7d68439329750bcfc01fac568944f35523ab9	F0120	0.0001	2018-4-30-1		2018-05-09 13:12:34	complete		a8e10f335c4f85419cf40778cb9af0ef6e961d6acc7f0dd57ce75a16c948fb48
1Cp5VdjD8fxLCuXugEGdTVL4BeBB4cDAeo	L6498	04ce2b0d67cf65bed67007873f428f527e9662c6cee52599090fa9c996565716d141c3c410369b92f8bd4229b353eb5fbfa6f0ccf724a9764f20bb32f7a351d194	F0120	0.008	2018-4-30-1		2018-05-09 13:12:34	complete		f77f7133b1b8906ca1900c18f9f5eff48d7e17491af73669d078c86a617ddbfb
1KfNFb69D1Q1CV3XEdUp7SGZL8CNAQuexo	L6499	04f1366bd9df172c6b95d12c579221ac3f6b6add821c3c529e65ce0c9ca5285b5054a4f144e495f39e78d50544c520f05784606b7174f99cd265636dc8131038c6	F0120	0	2018-4-30-1		2018-05-09 13:12:34	new		
1A8jjvisEN9od666Liafq7gWWc1xGSUC6L	L6500	0457e1d675299ac29c8797fa7815ee156dd53113ce11f476502705c7239991def5bbc9f5053bc1f5ef2fdbfb85c1b35b7cd34e3ea7fbacefcd28459c6c64910d29	F0120	0.001	2018-4-30-1		2018-05-09 13:12:34	complete		75e5a6944a26eb392d231fbb01dc8653c9c66b58342768447bb7d772f9a8726c
14pqAWBXarnPwWNmuyvpazce7U2FXibvsw	L6501	0494afe63c99f5342a1c61d6187c6afce963d679cb7f9cf0ba39680233deeb572bcf73c26b758c53edf80132405c28debe6947d5361365e3f3ba3e5c040989579e	F0120	0.025	2018-4-30-1		2018-05-09 13:12:34	complete		6c01b52faf3860b0d9e242a3d4a6b1724883f92acf07e1d756887ffe5649ec72
1HF68FMvCepQmNBoVQBqRg6wftJGrZfK1r	L6502	0407d30491501806abe29e036d2f9af8f82f77c641fdeae7fe33ad685f4255cf6c6606a741641a3a3429cf39fd01eea808225d034e196e4c88bbad70847785b620	F0120	0.0001	2018-4-30-1		2018-05-09 13:12:34	complete		a8e10f335c4f85419cf40778cb9af0ef6e961d6acc7f0dd57ce75a16c948fb48
1DNe5JjCGKiME9iazau4oRUuc36VYdzAMJ	L6503	04dc6728b19a470560047d4dae7934d73c133b99a3aa24940ae3eda1c42b216ababa3e823655db2e640b464c4d0fa5cfcf224d7d961cdedeca120fbdb773c20eb7	F0120	0.01	2018-4-30-1		2018-05-09 13:12:34	complete		9119740fbe472bf0ace91d118672b4609e69658c50b196710a08e45f4007ed3a
1Es1g2dbGUXJHs5z9PB8jaukbMFLCGrx6S	L6504	0496771f36c5d279815382d926cebe78ae00108631e93f5aaccc6ec064355df0ff1530954c0428742fd1972a262dc860b6f3039afd4ffc04c5ed4d576803747f12	F0120	0.003	2018-4-30-1		2018-05-09 13:12:34	complete		cae10c43b7d036ac47d4517044cc70f5ba76084cca301c6da3940eb0e2812014
1Bmca89qLYyZBiXmBQ4C1v6jkFs1o1EYGp	L6505	0418fa98a51217e748c493eedaf4039e60a010f3375edac1f8714043a2a19f9c15d89edad6afbfdae3f3c8c1029f2f2d4281a4d1f225bd5f3f7dfdbe877337c25c	F0120		2018-4-30-1		2018-05-09 13:12:34	failed		
1Jgq5WcR4m5BWHCNg3TiuyBbBuvTqh4fzV	L6506	0449ab0054488ab779b2bc849bb0a24eccf9aebe2f08af05683cc61a9ae17c42c5259bbd8922bbe13b3d1f7c97186450e6eb6156a8880b39a83bafaa71c6bf5445	F0120		2018-4-30-1		2018-05-09 13:12:34	failed		
16zzdGFsQW5pLv5UQYJ85Yk37qVuMJRPA5	L6507	0425f241096d7ec232efad7be82263a190ea0fad5e8a47b8fd28ce4e33b362174a887678ba02ba7665932f936624491c78ea0f3197623d65a0512c575b4dc25b33	F0120	0.0001	2018-4-30-1		2018-05-09 13:12:34	complete		a8e10f335c4f85419cf40778cb9af0ef6e961d6acc7f0dd57ce75a16c948fb48
12Xo9NSmGTNkV7mWPvL5CymBPbNojZx2hZ	L6508	0431b999699d068ddd1f7e270cfcd559b37cc780bd06afbfc0ef49cd626a6f51b52d3b7462a81a58eb4a10be13ca98abf0584a0b49bdb48ebab4229a27125e19dd	F0120	0	2018-4-30-1		2018-05-09 13:12:34	new		
18cJBBPkaeDvrk2ueoA4tcdm32GhAFTnXj	L6509	042625ad44c326d85153204616e4ccaaf71f4e8081444b6dcf1b9fd2a965e6dbc2f0dc044b40b0f29f70fe67ecc6edb5dce43bad05ee154fcb0202de692a851b60	F0120	0.01	2018-4-30-1		2018-05-09 13:12:34	complete		7f09ce1eb0d92fb660bf9465c2c4a378aef41e8e4778508cd6a212bcb8992f6b
12ZzfuEAMUGhAsjZVFkuViTdpg5ZzXPVff	L6510	04de503becb1deeff0e58e8c8e679c530b26cfa44024a4ffdb860611ae029a49a5349d7e67aff1bf4a1ce9f9ab30304f285ac33e42500f256cee0accf60385c857	F0120	0.0001	2018-4-30-1		2018-05-09 13:12:34	complete		a8e10f335c4f85419cf40778cb9af0ef6e961d6acc7f0dd57ce75a16c948fb48
14pBNL3n3ZJBX7tQLiSiRG8fLtVFqUm8o6	L6511	04bd5092f13d54666b59fc0dfda1e4f839bcae153b1dad3b156d0c77ac13bb0976a40debc77a7f1f72cfe59451480848008b1d5496f4e177ec7ff0524e56f74d50	F0120		2018-4-30-1		2018-05-09 13:12:34	failed		
15if6mXzXqLgCw6LKf7H6nmN2CuUMM7JrS	L6512	044ad3c605845016ee73ec39901ebe5caa876e7a09ffc0f13124dc5eab0880a8f599ac39c3a3ef41b676e35bfa034b81efd552e4b617abdbfbd9fdce73336e2c59	F0120		2018-4-30-1		2018-05-09 13:12:34	failed		
1A3Fkoe27jmtgx82QxbzJajt8tiXt9f2JF	L6513	0435bebd75eca2576f2648d64e70d4be0a71f8e9695cf02a716ac18be9ce98d70386c290e53d9285a48d6c8110a646cd6b0ad8746c885498a9504f3ca86daa264d	F0120	0.003	2018-4-30-1		2018-05-09 13:12:34	complete		cae10c43b7d036ac47d4517044cc70f5ba76084cca301c6da3940eb0e2812014
1EwKkZYao18gu6xuYrqx5k3s3QsnsE2y6U	L6514	04406d78bf9ad553a0ab881d9c55cd6bb2d3ca3498e6635d973a10eda258426b9932f9236c5b6e1f22e8ee12b61673c353fef4cf70658da92185021a2d7b8dc144	F0120	0	2018-4-30-1		2018-05-09 13:12:34	complete		
1PKuSyzH7CMDynh4juC8MBQmdybsYugEk2	L6515	04f1d5eb7f44bf49eb08510aea8d5ba0e4e100774266b96901876765780e8445a221611476ef1787325acffd7ed7b2934c6e0c2f08b4d92a57ec591243f6e4d487	F0120	0.0001	2018-4-30-1		2018-05-09 13:12:34	complete		a8e10f335c4f85419cf40778cb9af0ef6e961d6acc7f0dd57ce75a16c948fb48
1EoSbqbz8ES63qJvyT7wxfCexsngzkwfFE	L6516	0489b0edf9d41d3947f25b95e74dbcdc087654364d750a552c46783386e18483ae90cf3efa780a99584eb4b6aeab6a600ea1056a2ee58b1435e2e0494828d9c5a1	F0120	0	2018-4-30-1		2018-05-09 13:12:34	sample		
1DxXKHePsXZHqo2XwWwJsPUGFJeRgx1pch	L6517	042563bf27cceffd5ad4a96a1ddb9222afd536933a684702d417aa411a91a28ed3351b3b7689b4b6460b895531391ad053af9b53ce8db2fbf927cb35b11012d51f	F0120	0.0001	2018-4-30-1		2018-05-09 13:12:34	complete		a8e10f335c4f85419cf40778cb9af0ef6e961d6acc7f0dd57ce75a16c948fb48
18kSyUBJWvyTV6F89Z3yRgTvo9kqdSeubi	L6518	04fe2ac99953ee2b2089997dbe835fe1724c45e2e3bd758600e2cb3bbe8b164800edf85b536a5a20f98083e596106f0aa4f1d0815d10a26950826c7fc2621e2b9b	F0120		2018-4-30-1		2018-05-09 13:12:34	failed		
124B78r4ZiWjxN4gsxcXXjk76RGHqfc5LK	L6519	040f8aa84270cdad49a880dc6b127eac677eb568fb5ad026edd178e5a8960916405152ba149d3133a2ddd911b55a273c66441a8b333241ada5ece6913be7d7b3c6	F0120	0.1	2018-4-30-1		2018-05-09 13:12:34	complete		e2fcc2ad5ff65ede5a1d6601fd17ee043dfce4c4f538b7bf80d1d4221d172ffd
1JVReSWY2ofg9qrNFZDuqMW78dYxuBLqny	L6520	04363d3d342c26a68730fd74d0ff5d0098357ac8d67cc0d0e4a2c95d00ea1004cd6cf5a1b870ac29fc0de9b4c5b10bf3298d1b7991e8be58b1f6c571e526d4ee1d	F0120	0.01	2018-4-30-1		2018-05-09 13:12:34	complete		ca6e61f92dffe97979eaacdd2575baf2a19344b593be0d11f6679ab44de4b031
17DgRuCHtDsoSEs2EhZmpgrQNM19swdY5Z	L6521	04a946b7d71538e2a8cce1dc5b24f3377f395268857876e3e3ce51089a670c29d87a065aa551f89c12009f88a6cea8ae6ad24ae5e7f5db1a438bcee26f1d2fec83	F0120	0.0001	2018-4-30-1		2018-05-09 13:12:34	complete		a8e10f335c4f85419cf40778cb9af0ef6e961d6acc7f0dd57ce75a16c948fb48
15JochavJ8sSxjAoiKLUNWjJTk8dSeacxX	L6522	0482daedd76cd9de8ed8a604af341c0d5aa8d5544ca61089c9f3fbec7177b7eb02ad04d107d2bdc7ea8f435a3aeaef432b8d8a2c435a6bc747bb7cb28b9cf6860c	F0120		2018-4-30-1		2018-05-09 13:12:34	failed		
1QKteSV3v2qU9SfHC9cDnaMe7uYJD4fZjR	L6523	04a91c7ba86c5d4592799b7e87e81613cc4b5f3670832e5c47c1b435f35cf96c617d6448fbc459e6ed8a637694197b0b36ec698a1d1a975b340dd4d86b053d39d9	F0120	0	2018-4-30-1		2018-05-09 13:12:34	new		
155HzkKavjktya3SBbFpj6e9XbFRbedFBL	L6524	04836ae188a274a4fda2b4a7f8a7afe2db75dcb0e0daf8a7c2ae9ce66f355fff2daa8ba079c405b0e41d24e6f5d4218660f39a91ecd84ecf8b7d4f126706f3f2ef	F0120	0.0001	2018-4-30-1		2018-05-09 13:12:34	complete		a8e10f335c4f85419cf40778cb9af0ef6e961d6acc7f0dd57ce75a16c948fb48
15n23vsbeh4kSUfbteMRoCCQv89AYBn1yy	L6525	043113eb93d8bf3348372f686913461308fc1932c94382e58708e3c8688b597f0866864e328323456e7bd2df8b1df5fb5e6a9ef8554f2a5948b6ae0f504c9e7b6e	F0120	0.01	2018-4-30-1		2018-05-09 13:12:34	complete		b3ee085cb6d2a78d6b6ae46c17d5ec9621f3453f75f89a70277c8ef2c6fb67ee
15b7dVxpS7MUNhp4EqayABuhzwMYCAQAR7	L6526	04fdbc58613cf46838cab57d453b3c94fe3d3735c915765251ce2c8970d187bb74577c0de886bc0aa2fa1110a6404f7b2e73c81c1e7c8042b4d89ddbee0c25e0fa	F0120		2018-4-30-1		2018-05-09 13:12:34	failed		
16VoGTzZArdtctt63CAzryd5nRCi2oVvi8	L6527	04879eeeb039fa6557684446e606ca5aea3c839fec5a868be04baa46b35559850a5f1d5686210e65e2c15e1ae4b29123e47b43bf567475dee402dcb9168243154a	F0120	0.001	2018-4-30-1		2018-05-09 13:12:34	complete		a645381d96cd7894edb20fa8ca7d494478a7e2a4b4c7283bc491c4375707e960
17SZuDuA7aaQw8SdtuBzTjtyCknTBYawks	L6528	0453473c88d08566b0c4406df9cc22ce9664abcf57dfa1a89826f3e7e77feaa4ba0c3eddb1bed33fa61a40ff45667c1765babb4272598b1a8c860f4c1e537b3bd4	F0120	0	2018-4-30-1		2018-05-09 13:12:34	new		
1Fvf89Uk7tEMo3BYXAy53oTzfCkYXLG9JP	L6529	04be6d3f11f771e749745924f79c47b5221779940181b04fdc2969b8a331efddea7c806d8e6e65a03b05cad771862b9a7552680031b76e4158cfc4b11e32bd13d5	F0120	1.0	2018-4-30-1		2018-05-09 13:12:34	complete		98f25f4aab9a33997704aeb84bfb7007ce0dd397c78019c8869884102a5425b5
